,0
1969-01-01 00:00:00,0.1688234
1969-01-01 00:15:00,0.16875763
1969-01-01 00:30:00,0.16874887
1969-01-01 00:45:00,0.16877493
1969-01-01 01:00:00,0.16881357
1969-01-01 01:15:00,0.16884258
1969-01-01 01:30:00,0.16883975
1969-01-01 01:45:00,0.16878285
1969-01-01 02:00:00,0.16864966
1969-01-01 02:15:00,0.16842538
1969-01-01 02:30:00,0.1681248
1969-01-01 02:45:00,0.16777015
1969-01-01 03:00:00,0.16738361
1969-01-01 03:15:00,0.16698317
1969-01-01 03:30:00,0.16656984
1969-01-01 03:45:00,0.16614039
1969-01-01 04:00:00,0.16569158
1969-01-01 04:15:00,0.16522211
1969-01-01 04:30:00,0.16473834
1969-01-01 04:45:00,0.16424856
1969-01-01 05:00:00,0.16376108
1969-01-01 05:15:00,0.16328579
1969-01-01 05:30:00,0.162839
1969-01-01 05:45:00,0.16243863
1969-01-01 06:00:00,0.16210261
1969-01-01 06:15:00,0.16184038
1969-01-01 06:30:00,0.16162746
1969-01-01 06:45:00,0.16143088
1969-01-01 07:00:00,0.16121772
1969-01-01 07:15:00,0.16097035
1969-01-01 07:30:00,0.16073251
1969-01-01 07:45:00,0.16056329
1969-01-01 08:00:00,0.16052182
1969-01-01 08:15:00,0.16064763
1969-01-01 08:30:00,0.16090208
1969-01-01 08:45:00,0.16122702
1969-01-01 09:00:00,0.16156426
1969-01-01 09:15:00,0.16186416
1969-01-01 09:30:00,0.16211112
1969-01-01 09:45:00,0.16229807
1969-01-01 10:00:00,0.16241793
1969-01-01 10:15:00,0.16246688
1969-01-01 10:30:00,0.16245407
1969-01-01 10:45:00,0.1623919
1969-01-01 11:00:00,0.1622928
1969-01-01 11:15:00,0.16216625
1969-01-01 11:30:00,0.16201021
1969-01-01 11:45:00,0.16181971
1969-01-01 12:00:00,0.1615898
1969-01-01 12:15:00,0.16131514
1969-01-01 12:30:00,0.16098897
1969-01-01 12:45:00,0.16060415
1969-01-01 13:00:00,0.16015351
1969-01-01 13:15:00,0.15963337
1969-01-01 13:30:00,0.15905377
1969-01-01 13:45:00,0.15842822
1969-01-01 14:00:00,0.15777019
1969-01-01 14:15:00,0.1570938
1969-01-01 14:30:00,0.15641558
1969-01-01 14:45:00,0.15575276
1969-01-01 15:00:00,0.15512249
1969-01-01 15:15:00,0.15454003
1969-01-01 15:30:00,0.15401298
1969-01-01 15:45:00,0.153547
1969-01-01 16:00:00,0.15314776
1969-01-01 16:15:00,0.152817
1969-01-01 16:30:00,0.1525408
1969-01-01 16:45:00,0.15230128
1969-01-01 17:00:00,0.1520806
1969-01-01 17:15:00,0.15186417
1969-01-01 17:30:00,0.15165067
1969-01-01 17:45:00,0.15144198
1969-01-01 18:00:00,0.15124004
1969-01-01 18:15:00,0.15104769
1969-01-01 18:30:00,0.15087144
1969-01-01 18:45:00,0.15071866
1969-01-01 19:00:00,0.15059674
1969-01-01 19:15:00,0.15051126
1969-01-01 19:30:00,0.15046056
1969-01-01 19:45:00,0.15044111
1969-01-01 20:00:00,0.15044942
1969-01-01 20:15:00,0.1504831
1969-01-01 20:30:00,0.15054415
1969-01-01 20:45:00,0.15063569
1969-01-01 21:00:00,0.15076083
1969-01-01 21:15:00,0.15092069
1969-01-01 21:30:00,0.15110849
1969-01-01 21:45:00,0.15131545
1969-01-01 22:00:00,0.1515328
1969-01-01 22:15:00,0.15175596
1969-01-01 22:30:00,0.15199715
1969-01-01 22:45:00,0.15227278
1969-01-01 23:00:00,0.15259923
1969-01-01 23:15:00,0.15298559
1969-01-01 23:30:00,0.15341157
1969-01-01 23:45:00,0.15384951
1969-01-02 00:00:00,0.15427178
1969-01-02 00:15:00,0.15465781
1969-01-02 00:30:00,0.15501526
1969-01-02 00:45:00,0.15535884
1969-01-02 01:00:00,0.15570326
1969-01-02 01:15:00,0.15606213
1969-01-02 01:30:00,0.15644453
1969-01-02 01:45:00,0.15685844
1969-01-02 02:00:00,0.15731184
1969-01-02 02:15:00,0.15780309
1969-01-02 02:30:00,0.15829208
1969-01-02 02:45:00,0.1587291
1969-01-02 03:00:00,0.15906447
1969-01-02 03:15:00,0.15926474
1969-01-02 03:30:00,0.15936163
1969-01-02 03:45:00,0.15940315
1969-01-02 04:00:00,0.1594373
1969-01-02 04:15:00,0.15949957
1969-01-02 04:30:00,0.15957539
1969-01-02 04:45:00,0.15963766
1969-01-02 05:00:00,0.15965931
1969-01-02 05:15:00,0.15961985
1969-01-02 05:30:00,0.15952519
1969-01-02 05:45:00,0.15938778
1969-01-02 06:00:00,0.15922017
1969-01-02 06:15:00,0.15903386
1969-01-02 06:30:00,0.1588365
1969-01-02 06:45:00,0.15863475
1969-01-02 07:00:00,0.15843533
1969-01-02 07:15:00,0.15824491
1969-01-02 07:30:00,0.15807027
1969-01-02 07:45:00,0.1579182
1969-01-02 08:00:00,0.1577955
1969-01-02 08:15:00,0.15770565
1969-01-02 08:30:00,0.1576388
1969-01-02 08:45:00,0.15758185
1969-01-02 09:00:00,0.15752162
1969-01-02 09:15:00,0.15744789
1969-01-02 09:30:00,0.15736207
1969-01-02 09:45:00,0.15726851
1969-01-02 10:00:00,0.1571715
1969-01-02 10:15:00,0.15707491
1969-01-02 10:30:00,0.15698068
1969-01-02 10:45:00,0.15689026
1969-01-02 11:00:00,0.15680513
1969-01-02 11:15:00,0.15672491
1969-01-02 11:30:00,0.1566419
1969-01-02 11:45:00,0.15654658
1969-01-02 12:00:00,0.15642941
1969-01-02 12:15:00,0.1562849
1969-01-02 12:30:00,0.15612377
1969-01-02 12:45:00,0.15596075
1969-01-02 13:00:00,0.15581062
1969-01-02 13:15:00,0.15568775
1969-01-02 13:30:00,0.15560502
1969-01-02 13:45:00,0.15557493
1969-01-02 14:00:00,0.15561001
1969-01-02 14:15:00,0.15571423
1969-01-02 14:30:00,0.1558574
1969-01-02 14:45:00,0.15600078
1969-01-02 15:00:00,0.15610567
1969-01-02 15:15:00,0.15614212
1969-01-02 15:30:00,0.1561154
1969-01-02 15:45:00,0.15603957
1969-01-02 16:00:00,0.15592867
1969-01-02 16:15:00,0.15579285
1969-01-02 16:30:00,0.15562643
1969-01-02 16:45:00,0.15541984
1969-01-02 17:00:00,0.15516348
1969-01-02 17:15:00,0.15485029
1969-01-02 17:30:00,0.15448329
1969-01-02 17:45:00,0.15406802
1969-01-02 18:00:00,0.15361005
1969-01-02 18:15:00,0.15311915
1969-01-02 18:30:00,0.15262207
1969-01-02 18:45:00,0.15214986
1969-01-02 19:00:00,0.15173346
1969-01-02 19:15:00,0.15140131
1969-01-02 19:30:00,0.1511714
1969-01-02 19:45:00,0.15105914
1969-01-02 20:00:00,0.15107994
1969-01-02 20:15:00,0.15124209
1969-01-02 20:30:00,0.15152553
1969-01-02 20:45:00,0.15190305
1969-01-02 21:00:00,0.1523475
1969-01-02 21:15:00,0.15283684
1969-01-02 21:30:00,0.1533697
1969-01-02 21:45:00,0.15394978
1969-01-02 22:00:00,0.15458086
1969-01-02 22:15:00,0.155261
1969-01-02 22:30:00,0.15596543
1969-01-02 22:45:00,0.1566637
1969-01-02 23:00:00,0.15732534
1969-01-02 23:15:00,0.15792681
1969-01-02 23:30:00,0.15847224
1969-01-02 23:45:00,0.15897265
1969-01-03 00:00:00,0.15943907
1969-01-03 00:15:00,0.15988208
1969-01-03 00:30:00,0.16031043
1969-01-03 00:45:00,0.1607324
1969-01-03 01:00:00,0.16115628
1969-01-03 01:15:00,0.16158344
1969-01-03 01:30:00,0.1619876
1969-01-03 01:45:00,0.16233559
1969-01-03 02:00:00,0.16259421
1969-01-03 02:15:00,0.16273886
1969-01-03 02:30:00,0.16277923
1969-01-03 02:45:00,0.16273358
1969-01-03 03:00:00,0.1626202
1969-01-03 03:15:00,0.16245633
1969-01-03 03:30:00,0.16225517
1969-01-03 03:45:00,0.16202888
1969-01-03 04:00:00,0.16178964
1969-01-03 04:15:00,0.16154668
1969-01-03 04:30:00,0.16129749
1969-01-03 04:45:00,0.16103666
1969-01-03 05:00:00,0.16075872
1969-01-03 05:15:00,0.16046354
1969-01-03 05:30:00,0.1601721
1969-01-03 05:45:00,0.15991065
1969-01-03 06:00:00,0.15970545
1969-01-03 06:15:00,0.15957214
