,0
1969-01-01 00:00:00,0.080145076
1969-01-01 00:15:00,0.08014517
1969-01-01 00:30:00,0.080161005
1969-01-01 00:45:00,0.08018557
1969-01-01 01:00:00,0.08021185
1969-01-01 01:15:00,0.08023283
1969-01-01 01:30:00,0.080241494
1969-01-01 01:45:00,0.08023085
1969-01-01 02:00:00,0.080193855
1969-01-01 02:15:00,0.080124795
1969-01-01 02:30:00,0.08002306
1969-01-01 02:45:00,0.0798893
1969-01-01 03:00:00,0.07972418
1969-01-01 03:15:00,0.079530366
1969-01-01 03:30:00,0.079318516
1969-01-01 03:45:00,0.07910127
1969-01-01 04:00:00,0.07889129
1969-01-01 04:15:00,0.07869982
1969-01-01 04:30:00,0.0785325
1969-01-01 04:45:00,0.07839358
1969-01-01 05:00:00,0.07828729
1969-01-01 05:15:00,0.07821727
1969-01-01 05:30:00,0.07818475
1969-01-01 05:45:00,0.07819037
1969-01-01 06:00:00,0.07823475
1969-01-01 06:15:00,0.078318216
1969-01-01 06:30:00,0.078439906
1969-01-01 06:45:00,0.07859864
1969-01-01 07:00:00,0.07879325
1969-01-01 07:15:00,0.079020105
1969-01-01 07:30:00,0.07926572
1969-01-01 07:45:00,0.07951418
1969-01-01 08:00:00,0.07974954
1969-01-01 08:15:00,0.079954915
1969-01-01 08:30:00,0.08010963
1969-01-01 08:45:00,0.08019206
1969-01-01 09:00:00,0.080180556
1969-01-01 09:15:00,0.08006852
1969-01-01 09:30:00,0.07990945
1969-01-01 09:45:00,0.079771854
1969-01-01 10:00:00,0.079724245
1969-01-01 10:15:00,0.07981886
1969-01-01 10:30:00,0.0800428
1969-01-01 10:45:00,0.08036687
1969-01-01 11:00:00,0.080761895
1969-01-01 11:15:00,0.08120201
1969-01-01 11:30:00,0.081674665
1969-01-01 11:45:00,0.08217064
1969-01-01 12:00:00,0.08268072
1969-01-01 12:15:00,0.08319774
1969-01-01 12:30:00,0.08372292
1969-01-01 12:45:00,0.08425951
1969-01-01 13:00:00,0.08481079
1969-01-01 13:15:00,0.08537223
1969-01-01 13:30:00,0.08590808
1969-01-01 13:45:00,0.08637475
1969-01-01 14:00:00,0.086728714
1969-01-01 14:15:00,0.08693662
1969-01-01 14:30:00,0.08700606
1969-01-01 14:45:00,0.08695487
1969-01-01 15:00:00,0.08680085
